,totalPass,accuratePass,totalLongBalls,accurateLongBalls,duelWon,wasFouled,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,ratingVersions,player,team,home,away,matchweek,totalCross,accurateCross,aerialLost,duelLost,totalContest,wonContest,ShotOffTarget,totalClearance,outfielderBlock,interceptionWon,totalTackle,challengeLost,fouls,aerialWon,goalAssist,keyPass,dispossessed,ShotOnTarget,goals,blockedScoringAttempt,bigChanceCreated,hitWoodwork,goodHighClaim,punches,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,bigChanceMissed,penaltyConceded,penaltyWon,penaltyMiss,penaltySave,clearanceOffLine,errorLeadToAGoal,errorLeadToAShot,lastManTackle,TotalShots,accuratePass_p90,TotalShots_p90,ShotOnTarget_p90
1112,23.0,13.0,8.0,2.0,8.0,5.0,0.0,0.0,90.0,50.0,6.7,19.0,"{'original': 6.7, 'alternative': 6.5}",Cristopher Angulo,macara,cuenca,macara,4,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.999999999999998,0.0,0.0
1113,11.0,9.0,2.0,2.0,3.0,1.0,0.0,0.0,90.0,16.0,6.7,2.0,"{'original': 6.7, 'alternative': 6.7}",José Luis Marrufo,macara,cuenca,macara,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1114,29.0,19.0,8.0,5.0,5.0,0.0,0.0,0.0,90.0,37.0,6.9,10.0,"{'original': 6.9, 'alternative': 6.8}",Gino Barbieri,macara,cuenca,macara,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0
1115,17.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,90.0,27.0,6.5,9.0,"{'original': 6.5, 'alternative': 6.5}",Glendys Mina,macara,cuenca,macara,4,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
1116,17.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,72.0,29.0,7.4,8.0,"{'original': 7.4, 'alternative': 7.3}",Jorge Valdez,macara,cuenca,macara,4,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.75,1.25,1.25
1117,38.0,27.0,12.0,10.0,8.0,1.0,0.0,0.0,90.0,45.0,6.8,11.0,"{'original': 6.8, 'alternative': 6.7}",Emiliano Romero,macara,cuenca,macara,4,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
1118,37.0,25.0,8.0,3.0,3.0,1.0,0.0,0.0,90.0,47.0,6.5,14.0,"{'original': 6.5, 'alternative': 6.4}",Leonel Álvarez,macara,cuenca,macara,4,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,0.0
1119,20.0,16.0,1.0,0.0,6.0,1.0,0.0,0.0,89.0,36.0,7.1,11.0,"{'original': 7.1, 'alternative': 6.7}",Janpol Morales,macara,cuenca,macara,4,2.0,0.0,1.0,6.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.179775280898877,2.0224719101123596,0.0
1120,27.0,21.0,2.0,1.0,3.0,3.0,0.0,0.0,90.0,47.0,7.9,13.0,"{'original': 7.9, 'alternative': 7.6}",Freddy Mina,macara,cuenca,macara,4,4.0,1.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,5.0,3.0
1121,11.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,89.0,19.0,6.5,8.0,"{'original': 6.5, 'alternative': 6.4}",Facundo Pons,macara,cuenca,macara,4,1.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.101123595505618,1.0112359550561798,1.0112359550561798
1122,5.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,9.0,6.8,1.0,"{'original': 6.8, 'alternative': 6.8}",Daniel Porozo,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
1123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,Mateo Viera,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
1124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,Miguel Perea,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jose Cevallos,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Ronaldo Lora,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,John Jiménez,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Edwin Mesa,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Martin Tello,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Joffré Escobar,macara,cuenca,macara,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,28.0,20.0,12.0,5.0,1.0,1.0,2.0,2.0,90.0,33.0,7.3,8.0,"{'original': 7.3, 'alternative': 7.4}",Felipe San Juan,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
1132,17.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,45.0,23.0,6.5,4.0,"{'original': 6.5, 'alternative': 6.4}",Gorman Estacio,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.999999999999996,2.0,0.0
1133,37.0,30.0,10.0,4.0,3.0,1.0,0.0,0.0,90.0,52.0,6.6,9.0,"{'original': 6.6, 'alternative': 6.2}",Luis Gustavino,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,2.0,8.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0
1134,30.0,22.0,4.0,1.0,2.0,0.0,0.0,0.0,90.0,39.0,6.7,9.0,"{'original': 6.7, 'alternative': 6.6}",Franco Suárez,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0
1135,34.0,27.0,7.0,2.0,4.0,0.0,0.0,0.0,90.0,54.0,7.5,8.0,"{'original': 7.5, 'alternative': 7.5}",Darwin Suarez,cumbaya,cumbaya,mushuc-runa,4,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
1136,53.0,39.0,2.0,0.0,5.0,1.0,0.0,0.0,90.0,68.0,6.7,18.0,"{'original': 6.7, 'alternative': 6.6}",Alejandro Altuna,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
1137,29.0,24.0,2.0,0.0,3.0,0.0,0.0,0.0,61.0,41.0,7.2,9.0,"{'original': 7.2, 'alternative': 7.1}",Luis Caicedo,cumbaya,cumbaya,mushuc-runa,4,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.40983606557377,2.9508196721311477,1.4754098360655739
1138,51.0,44.0,5.0,3.0,3.0,2.0,0.0,0.0,90.0,59.0,7.0,7.0,"{'original': 7, 'alternative': 7}",Juan Carlos Paredes,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
1139,38.0,28.0,3.0,2.0,6.0,4.0,0.0,0.0,90.0,54.0,7.6,12.0,"{'original': 7.6, 'alternative': 7.4}",Ariel Almagro,cumbaya,cumbaya,mushuc-runa,4,3.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0
1140,21.0,19.0,1.0,0.0,6.0,2.0,0.0,0.0,74.0,44.0,7.1,10.0,"{'original': 7.1, 'alternative': 6.7}",Melvin Diaz,cumbaya,cumbaya,mushuc-runa,4,3.0,1.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.108108108108105,1.2162162162162162,0.0
1141,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,10.0,6.3,2.0,"{'original': 6.3, 'alternative': 6.3}",Augusto Magoia,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.454545454545455,1.3636363636363638,0.0
1142,17.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,45.0,23.0,6.5,8.0,"{'original': 6.5, 'alternative': 6.4}",Rommel Tapia,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999999999999996,0.0,0.0
1143,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,14.0,6.6,1.0,"{'original': 6.6, 'alternative': 6.6}",Thiago Serpa,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.931034482758623,0.0,0.0
1144,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,8.1,4.0,"{'original': 8.1, 'alternative': 8}",Elian Carabali,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,7.5
1145,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,10.0,5.7,4.0,"{'original': 5.7, 'alternative': 5.7}",Maikel Valencia,cumbaya,cumbaya,mushuc-runa,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Alexi Lemos,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jose Angulo,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jaime Ortiz,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Fernando Delgado,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Kevin Hurtado,cumbaya,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,16.0,14.0,5.0,3.0,0.0,0.0,2.0,3.0,90.0,24.0,6.8,2.0,"{'original': 6.8, 'alternative': 6.4}",Wilman Pabón,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
1152,25.0,17.0,4.0,1.0,7.0,2.0,0.0,0.0,78.0,46.0,6.8,10.0,"{'original': 6.8, 'alternative': 6.8}",Marco Montaño,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.615384615384617,0.0,0.0
1153,38.0,34.0,6.0,6.0,3.0,0.0,0.0,0.0,90.0,41.0,6.8,4.0,"{'original': 6.8, 'alternative': 6.7}",Dennis Quintero,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0
1154,40.0,33.0,12.0,8.0,1.0,0.0,0.0,0.0,90.0,48.0,6.3,9.0,"{'original': 6.3, 'alternative': 6.1}",Jerry Parrales,mushuc-runa,cumbaya,mushuc-runa,4,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,1.0
1155,30.0,19.0,10.0,5.0,1.0,1.0,0.0,0.0,78.0,50.0,6.3,20.0,"{'original': 6.3, 'alternative': 6.2}",Rody Zambrano,mushuc-runa,cumbaya,mushuc-runa,4,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.923076923076923,0.0,0.0
1156,35.0,22.0,5.0,4.0,1.0,0.0,0.0,0.0,78.0,50.0,6.5,21.0,"{'original': 6.5, 'alternative': 6.4}",Mauricio Alonso,mushuc-runa,cumbaya,mushuc-runa,4,3.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.384615384615383,1.1538461538461537,0.0
1157,32.0,26.0,4.0,2.0,4.0,2.0,0.0,0.0,90.0,41.0,7.2,7.0,"{'original': 7.2, 'alternative': 6.9}",Steven Tapiero,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999999999999996,0.0,0.0
1158,53.0,50.0,9.0,8.0,6.0,2.0,0.0,0.0,90.0,69.0,7.3,6.0,"{'original': 7.3, 'alternative': 7.2}",Jean Carlos Estacio,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,0.0
1159,20.0,13.0,0.0,0.0,10.0,3.0,0.0,0.0,90.0,45.0,7.4,20.0,"{'original': 7.4, 'alternative': 7}",Sergio Gonzalez,mushuc-runa,cumbaya,mushuc-runa,4,4.0,0.0,0.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.999999999999998,4.0,1.0
1160,32.0,24.0,3.0,1.0,2.0,0.0,0.0,0.0,90.0,49.0,7.4,16.0,"{'original': 7.4, 'alternative': 7.4}",Joaquín Vergés,mushuc-runa,cumbaya,mushuc-runa,4,8.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0
1161,18.0,16.0,0.0,0.0,6.0,2.0,0.0,0.0,90.0,27.0,7.4,3.0,"{'original': 7.4, 'alternative': 7.3}",Diego Ledesma,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,1.0
1162,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.5,2.0,"{'original': 6.5, 'alternative': 6.5}",Juan Cruz Randazzo,mushuc-runa,cumbaya,mushuc-runa,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
1163,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,10.0,6.6,5.0,"{'original': 6.6, 'alternative': 6.4}",Bagner Delgado,mushuc-runa,cumbaya,mushuc-runa,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
