,home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type,added_time
108,independiente,cumbaya,cumbaya,3,Melvin Diaz,miss,assisted,33.9,37.0,0,left-foot,right,0,39.5,22.2,2595601,90,5452,37.0,33.9,60.5,0,60.5,77.8,1,848,shot,0.0,0.0,0.0,0.0,0.0,0,1.0
109,independiente,cumbaya,independiente,3,Alexander Bolaños,goal,assisted,3.8,38.5,0,left-foot,low-right,0,45.8,8.9,2595592,88,5224,38.5,3.8,54.2,0,54.2,91.1,3,176,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
110,independiente,cumbaya,independiente,3,Michael Hoyos,miss,corner,7.7,54.4,0,head,left,0,62.5,18.1,2595600,86,5104,54.4,7.7,37.5,0,37.5,81.9,5,296,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
111,independiente,cumbaya,cumbaya,3,Maikel Valencia,block,assisted,22.0,36.6,0,right-foot,low-left,0,51.8,19.0,2595580,80,4753,36.6,22.0,48.2,0,48.2,81.0,11,647,shot,17.0,32.3,0.0,32.3,17.0,0,0.0
112,independiente,cumbaya,independiente,3,Alexander Bolaños,miss,assisted,14.2,27.1,0,right-foot,high,0,45.4,72.2,2595579,78,4624,27.1,14.2,54.6,0,54.6,27.8,13,776,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
113,independiente,cumbaya,independiente,3,Keny Arroyo,save,free-kick,22.6,34.6,0,left-foot,low-centre,0,50.5,10.8,2595577,72,4278,34.6,22.6,49.5,0,49.5,89.2,19,1122,shot,1.5,47.1,0.0,47.1,1.5,0,0.0
114,independiente,cumbaya,independiente,3,Michael Hoyos,goal,corner,4.5,45.8,0,right-foot,high-centre,0,48.7,28.5,2595556,60,3551,45.8,4.5,51.3,0,51.3,71.5,31,1849,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
115,independiente,cumbaya,independiente,3,Anthony Landázuri,miss,corner,9.2,42.6,0,right-foot,left,0,62.2,5.6,2595563,60,3550,42.6,9.2,37.8,0,37.8,94.4,31,1850,shot,3.8,41.0,0.0,41.0,3.8,0,0.0
116,independiente,cumbaya,independiente,3,Renato Ibarra,block,free-kick,27.9,39.7,0,right-foot,low-left,0,52.5,19.0,2595565,59,3515,39.7,27.9,47.5,0,47.5,81.0,32,1885,shot,17.5,42.6,0.0,42.6,17.5,0,0.0
117,independiente,cumbaya,independiente,3,Junior Sornoza,miss,assisted,21.9,54.3,0,right-foot,close-left,0,59.2,11.1,2595551,57,3375,54.3,21.9,40.8,0,40.8,88.9,34,2025,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
118,independiente,cumbaya,independiente,3,Kendry Páez,goal,assisted,9.5,69.6,0,left-foot,high-left,0,53.7,29.7,2595543,51,3051,69.6,9.5,46.3,0,46.3,70.3,40,2349,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
119,independiente,cumbaya,independiente,3,Michael Hoyos,block,assisted,10.0,53.9,0,right-foot,low-centre,0,49.6,19.0,2595549,50,2940,53.9,10.0,50.4,0,50.4,81.0,41,2460,shot,8.6,53.4,0.0,53.4,8.6,0,0.0
120,independiente,cumbaya,independiente,3,Anthony Landázuri,save,regular,11.4,66.5,0,left-foot,low-centre,0,50.0,5.7,2595501,45,2872,66.5,11.4,50.0,0,50.0,94.3,1,2528,shot,1.2,52.7,0.0,52.7,1.2,0,3.0
121,independiente,cumbaya,independiente,3,Junior Sornoza,block,assisted,10.6,61.0,0,right-foot,low-right,0,48.0,19.0,2595504,45,2870,61.0,10.6,52.0,0,52.0,81.0,1,2530,shot,5.5,56.7,0.0,56.7,5.5,0,3.0
122,independiente,cumbaya,independiente,3,Renato Ibarra,miss,throw-in-set-piece,11.1,63.2,0,head,close-high-right,0,41.5,47.2,2595516,38,2241,63.2,11.1,58.5,0,58.5,52.8,8,459,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
123,independiente,cumbaya,independiente,3,Richard Schunke,miss,corner,8.0,54.0,0,head,high,0,50.4,62.5,2595460,35,2090,54.0,8.0,49.6,0,49.6,37.5,11,610,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
124,independiente,cumbaya,independiente,3,Joao Ortíz,block,corner,12.3,62.8,0,right-foot,low-centre,0,49.7,19.0,2595459,35,2067,62.8,12.3,50.3,0,50.3,81.0,11,633,shot,6.4,56.1,0.0,56.1,6.4,0,0.0
125,independiente,cumbaya,independiente,3,Renzo López,miss,corner,3.3,44.6,0,head,close-left,0,58.7,15.3,2595456,32,1902,44.6,3.3,41.3,0,41.3,84.7,14,798,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
126,independiente,cumbaya,independiente,3,Richard Schunke,miss,corner,2.6,42.1,0,head,right,0,39.7,11.1,2595430,18,1036,42.1,2.6,60.3,0,60.3,88.9,28,1664,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
127,independiente,cumbaya,independiente,3,Junior Sornoza,block,regular,15.6,40.1,0,right-foot,low-centre,0,51.0,19.0,2595429,16,951,40.1,15.6,49.0,0,49.0,81.0,30,1749,shot,9.3,43.7,0.0,43.7,9.3,0,0.0
128,independiente,cumbaya,independiente,3,Junior Sornoza,miss,assisted,22.7,40.7,0,right-foot,high-right,0,42.7,63.9,2595421,13,774,40.7,22.7,57.3,0,57.3,36.1,33,1926,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
129,independiente,cumbaya,independiente,3,Yaimar Medina,save,assisted,5.1,31.9,0,left-foot,low-left,0,51.9,3.8,2595414,7,399,31.9,5.1,48.1,0,48.1,96.2,39,2301,shot,1.1,45.3,0.0,45.3,1.1,0,0.0
130,liga,aucas,liga,3,Alex Arce,save,assisted,19.2,36.6,0,right-foot,high-centre,0,50.1,24.1,2602179,90,5745,36.6,19.2,49.9,0,49.9,75.9,1,555,shot,2.0,50.9,0.0,50.9,2.0,0,6.0
131,liga,aucas,liga,3,Leonel Quiñónez,save,assisted,10.8,50.4,0,head,high-centre,0,49.0,30.4,2602188,90,5562,50.4,10.8,51.0,0,51.0,69.6,1,738,shot,1.5,52.3,0.0,52.3,1.5,0,3.0
132,liga,aucas,liga,3,Joseph Espinoza,block,throw-in-set-piece,21.9,28.5,0,right-foot,high-right,0,47.7,22.2,2602173,90,5400,28.5,21.9,52.3,0,52.3,77.8,1,0,shot,17.9,33.2,0.0,33.2,17.9,0,1.0
133,liga,aucas,liga,3,Leonel Quiñónez,post,assisted,19.1,33.3,0,left-foot,right,0,44.5,7.6,2602172,90,5389,33.3,19.1,55.5,0,55.5,92.4,1,11,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
134,liga,aucas,aucas,3,Cristian Tobar,block,free-kick,26.3,39.2,0,right-foot,low-left,0,51.9,19.0,2602123,84,4997,39.2,26.3,48.1,0,48.1,81.0,7,403,shot,13.6,43.5,0.0,43.5,13.6,0,0.0
135,liga,aucas,liga,3,Michael Estrada,miss,assisted,10.5,50.7,0,head,high-left,0,57.5,68.1,2602116,79,4725,50.7,10.5,42.5,0,42.5,31.9,12,675,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
136,liga,aucas,liga,3,José Quintero,block,assisted,4.5,65.5,0,right-foot,low-right,0,47.8,19.0,2602115,77,4581,65.5,4.5,52.2,0,52.2,81.0,14,819,shot,2.7,60.1,0.0,60.1,2.7,0,0.0
137,liga,aucas,liga,3,Sebastián González,miss,assisted,21.5,73.8,0,left-foot,high,0,49.6,69.4,2602104,74,4433,73.8,21.5,50.4,0,50.4,30.6,17,967,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
138,liga,aucas,liga,3,Ricardo Adé,save,corner,7.7,36.4,0,head,high-centre,0,50.0,30.4,2602100,72,4288,36.4,7.7,50.0,0,50.0,69.6,19,1112,shot,1.9,48.6,0.0,48.6,1.9,0,0.0
139,liga,aucas,aucas,3,Carlos Rolón,miss,corner,10.4,57.5,0,head,left,0,59.3,27.8,2602098,70,4162,57.5,10.4,40.7,0,40.7,72.2,21,1238,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
140,liga,aucas,aucas,3,Michael Carcelén,save,regular,34.0,28.4,0,right-foot,high-left,0,53.8,29.7,2602191,69,4108,28.4,34.0,46.2,0,46.2,70.3,22,1292,shot,1.5,46.9,0.0,46.9,1.5,0,0.0
141,liga,aucas,liga,3,José Quintero,miss,assisted,15.8,70.9,0,left-foot,high,0,44.7,86.1,2602092,68,4062,70.9,15.8,55.3,0,55.3,13.9,23,1338,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
142,liga,aucas,liga,3,José Quintero,miss,set-piece,29.1,76.0,0,right-foot,left,0,60.0,20.8,2602041,59,3510,76.0,29.1,40.0,0,40.0,79.2,32,1890,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
143,liga,aucas,aucas,3,Jeison Medina,save,fast-break,4.1,61.1,0,right-foot,low-right,0,47.3,9.5,2602028,57,3419,61.1,4.1,52.7,0,52.7,90.5,34,1981,shot,0.7,54.3,0.0,54.3,0.7,0,0.0
144,liga,aucas,aucas,3,Jeison Medina,miss,corner,7.5,40.4,0,head,close-high,0,50.4,59.7,2601955,48,2844,40.4,7.5,49.6,0,49.6,40.3,43,2556,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
145,liga,aucas,liga,3,Leonel Quiñónez,miss,regular,32.3,57.2,0,left-foot,right,0,20.7,15.3,2601820,45,3031,57.2,32.3,79.3,0,79.3,84.7,1,2369,shot,0.0,0.0,0.0,0.0,0.0,0,6.0
146,liga,aucas,aucas,3,Jeison Medina,goal,assisted,6.5,50.0,0,left-foot,low-right,0,46.0,14.6,2601805,45,2820,50.0,6.5,54.0,0,54.0,85.4,1,2580,shot,0.0,0.0,0.0,0.0,0.0,regular,3.0
147,liga,aucas,aucas,3,Michael Carcelén,goal,set-piece,7.1,50.1,0,head,low-right,0,45.9,15.8,2601777,43,2577,50.1,7.1,54.1,0,54.1,84.2,3,123,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
148,liga,aucas,liga,3,Alex Arce,miss,assisted,17.0,64.3,0,right-foot,close-high,0,45.9,56.9,2601768,42,2504,64.3,17.0,54.1,0,54.1,43.1,4,196,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
149,liga,aucas,aucas,3,Carlos Rolón,miss,set-piece,5.5,48.8,0,head,high,0,48.2,61.1,2601722,38,2279,48.8,5.5,51.8,0,51.8,38.9,8,421,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
150,liga,aucas,aucas,3,Luis Cangá,block,free-kick,25.6,44.9,0,right-foot,low-centre,0,51.2,19.0,2601707,35,2088,44.9,25.6,48.8,0,48.8,81.0,11,612,shot,14.6,46.6,0.0,46.6,14.6,0,0.0
151,liga,aucas,aucas,3,Ronald Briones,block,free-kick,20.2,69.5,0,left-foot,low-right,0,48.2,19.0,2601700,32,1888,69.5,20.2,51.8,0,51.8,81.0,14,812,shot,13.2,63.4,0.0,63.4,13.2,0,0.0
152,liga,aucas,liga,3,Leonel Quiñónez,miss,free-kick,18.8,49.6,0,left-foot,high-left,0,58.5,70.8,2601657,30,1740,49.6,18.8,41.5,0,41.5,29.2,16,960,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
153,liga,aucas,liga,3,Michael Estrada,miss,regular,10.9,40.4,0,left-foot,high,0,47.2,75.0,2601615,19,1125,40.4,10.9,52.8,0,52.8,25.0,27,1575,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
154,liga,aucas,liga,3,Alex Arce,save,assisted,12.5,47.3,0,right-foot,low-centre,0,51.4,12.0,2601604,19,1122,47.3,12.5,48.6,0,48.6,88.0,27,1578,shot,1.1,49.3,0.0,49.3,1.1,0,0.0
155,liga,aucas,aucas,3,Jeison Medina,miss,assisted,9.2,48.4,0,head,close-right,0,41.8,22.2,2601558,14,812,48.4,9.2,58.2,0,58.2,77.8,32,1888,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
156,liga,aucas,liga,3,Alex Arce,goal,corner,9.8,58.1,0,head,high-right,0,47.1,25.3,2601488,4,199,58.1,9.8,52.9,0,52.9,74.7,42,2501,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
157,macara,libertad,macara,3,Martin Tello,miss,assisted,15.9,35.8,0,left-foot,high,0,49.4,77.8,2595365,87,5186,35.8,15.9,50.6,0,50.6,22.2,4,214,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
158,macara,libertad,macara,3,Miguel Perea,save,assisted,21.3,78.5,0,left-foot,low-centre,0,50.3,7.0,2595361,86,5104,78.5,21.3,49.7,0,49.7,93.0,5,296,shot,1.9,53.2,0.0,53.2,1.9,0,0.0
159,macara,libertad,libertad,3,Leandro Basan,save,assisted,11.2,67.8,0,right-foot,low-centre,0,48.4,6.3,2595359,85,5040,67.8,11.2,51.6,0,51.6,93.7,6,360,shot,1.2,51.4,0.0,51.4,1.2,0,0.0
160,macara,libertad,libertad,3,Diego Ávila,miss,assisted,18.3,41.8,0,head,close-right,0,42.5,13.9,2595334,81,4830,41.8,18.3,57.5,0,57.5,86.1,10,570,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
161,macara,libertad,macara,3,Janpol Morales,goal,assisted,19.7,37.2,0,right-foot,low-right,0,45.9,7.0,2595330,79,4724,37.2,19.7,54.1,0,54.1,93.0,12,676,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
162,macara,libertad,libertad,3,Juan Alvacete,miss,set-piece,12.5,49.6,0,head,high-left,0,56.0,69.4,2595329,73,4322,49.6,12.5,44.0,0,44.0,30.6,18,1078,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
163,macara,libertad,libertad,3,Leandro Basan,save,assisted,11.2,50.4,0,right-foot,low-centre,0,50.0,17.1,2595323,66,3941,50.4,11.2,50.0,0,50.0,82.9,25,1459,shot,1.4,50.2,0.0,50.2,1.4,0,0.0
164,macara,libertad,macara,3,Daniel Porozo,save,throw-in-set-piece,14.8,62.2,0,left-foot,low-centre,0,48.4,1.9,2595322,66,3914,62.2,14.8,51.6,0,51.6,98.1,25,1486,shot,2.0,52.2,0.0,52.2,2.0,0,0.0
165,macara,libertad,libertad,3,Libinton Angulo,miss,assisted,23.3,69.0,0,left-foot,close-left,0,58.0,16.7,2595321,65,3854,69.0,23.3,42.0,0,42.0,83.3,26,1546,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
166,macara,libertad,macara,3,Facundo Pons,miss,fast-break,24.4,45.2,0,right-foot,high,0,51.6,80.6,2595320,63,3751,45.2,24.4,48.4,0,48.4,19.4,28,1649,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
167,macara,libertad,libertad,3,Nixon Molina,post,free-kick,20.7,45.4,0,right-foot,high,0,47.2,40.5,2595324,58,3475,45.4,20.7,52.8,0,52.8,59.5,33,1925,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
168,macara,libertad,macara,3,Facundo Pons,miss,assisted,7.7,44.8,0,head,left,0,61.3,37.5,2595258,48,2844,44.8,7.7,38.7,0,38.7,62.5,43,2556,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
169,macara,libertad,macara,3,Daniel Porozo,block,assisted,19.4,24.8,0,right-foot,low-centre,0,49.2,19.0,2595257,47,2796,24.8,19.4,50.8,0,50.8,81.0,44,2604,shot,7.1,41.3,0.0,41.3,7.1,0,0.0
170,macara,libertad,libertad,3,Jair Martínez,block,assisted,19.3,60.6,0,left-foot,low-centre,0,50.5,19.0,2595256,47,2781,60.6,19.3,49.5,0,49.5,81.0,44,2619,shot,11.9,56.3,0.0,56.3,11.9,0,0.0
171,macara,libertad,macara,3,Daniel Porozo,miss,fast-break,8.3,68.5,0,right-foot,left,0,64.9,8.3,2595220,42,2476,68.5,8.3,35.1,0,35.1,91.7,4,224,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
172,macara,libertad,macara,3,Freddy Mina,goal,regular,23.8,67.6,0,left-foot,high-centre,0,51.3,26.6,2595214,39,2299,67.6,23.8,48.7,0,48.7,73.4,7,401,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
173,macara,libertad,macara,3,Cristopher Angulo,miss,assisted,4.5,61.1,0,right-foot,right,0,37.6,26.4,2595209,35,2077,61.1,4.5,62.4,0,62.4,73.6,11,623,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
174,macara,libertad,macara,3,Leonel Álvarez,block,assisted,25.4,54.5,0,right-foot,low-centre,0,50.1,19.0,2595208,31,1817,54.5,25.4,49.9,0,49.9,81.0,15,883,shot,19.5,53.4,0.0,53.4,19.5,0,0.0
175,macara,libertad,macara,3,Facundo Pons,goal,fast-break,18.9,30.7,0,right-foot,high-right,0,46.2,25.9,2595200,25,1483,30.7,18.9,53.8,0,53.8,74.1,21,1217,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
176,macara,libertad,macara,3,Jorge Valdez,block,regular,20.3,60.0,0,right-foot,low-centre,0,50.0,19.0,2595199,23,1365,60.0,20.3,50.0,0,50.0,81.0,23,1335,shot,17.2,58.5,0.0,58.5,17.2,0,0.0
177,macara,libertad,macara,3,Freddy Mina,miss,regular,7.7,43.7,0,left-foot,left,0,60.0,9.7,2595191,20,1148,43.7,7.7,40.0,0,40.0,90.3,26,1552,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
178,macara,libertad,macara,3,Facundo Pons,miss,assisted,10.2,47.0,0,head,high,0,50.3,83.3,2595177,15,844,47.0,10.2,49.7,0,49.7,16.7,31,1856,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
179,macara,libertad,macara,3,Freddy Mina,block,assisted,28.9,60.5,0,left-foot,low-left,0,52.5,19.0,2595176,12,667,60.5,28.9,47.5,0,47.5,81.0,34,2033,shot,18.0,55.6,0.0,55.6,18.0,0,0.0
180,mushuc-runa,imbabura,mushuc-runa,3,Daniel Segura,miss,assisted,26.2,21.0,0,right-foot,right,0,40.0,26.4,2601242,90,5605,21.0,26.2,60.0,0,60.0,73.6,1,695,shot,0.0,0.0,0.0,0.0,0.0,0,4.0
181,mushuc-runa,imbabura,imbabura,3,Leonar Espinoza,save,assisted,12.1,52.4,0,right-foot,low-centre,0,49.8,17.7,2601256,90,5587,52.4,12.1,50.2,0,50.2,82.3,1,713,shot,8.5,52.0,0.0,52.0,8.5,0,4.0
182,mushuc-runa,imbabura,imbabura,3,Wilson Alfredo Folleco Morales,miss,assisted,25.3,52.2,0,right-foot,close-high-right,0,41.5,48.6,2601228,90,5430,52.2,25.3,58.5,0,58.5,51.4,1,870,shot,0.0,0.0,0.0,0.0,0.0,0,1.0
183,mushuc-runa,imbabura,imbabura,3,Edison Caicedo,save,corner,31.2,46.2,0,right-foot,low-right,0,47.6,13.3,2601218,90,5361,46.2,31.2,52.4,0,52.4,86.7,1,39,shot,1.1,51.6,0.0,51.6,1.1,0,0.0
184,mushuc-runa,imbabura,imbabura,3,Óscar Pepinos,save,corner,19.9,66.9,0,right-foot,low-right,0,47.0,15.2,2601217,89,5327,66.9,19.9,53.0,0,53.0,84.8,2,73,shot,1.6,52.0,0.0,52.0,1.6,0,0.0
185,mushuc-runa,imbabura,imbabura,3,Guillermo Rendón,block,assisted,31.8,28.7,0,left-foot,low-centre,0,50.0,19.0,2601204,89,5282,28.7,31.8,50.0,0,50.0,81.0,2,118,shot,16.4,39.0,0.0,39.0,16.4,0,0.0
186,mushuc-runa,imbabura,mushuc-runa,3,Diego Ledesma,miss,assisted,9.7,37.7,0,right-foot,left,0,63.7,36.1,2601193,86,5156,37.7,9.7,36.3,0,36.3,63.9,5,244,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
187,mushuc-runa,imbabura,imbabura,3,Óscar Pepinos,miss,assisted,21.8,27.1,0,left-foot,close-high-left,0,56.0,56.9,2601093,76,4515,27.1,21.8,44.0,0,44.0,43.1,15,885,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
188,mushuc-runa,imbabura,mushuc-runa,3,Steven Tapiero,block,assisted,12.6,67.0,0,right-foot,low-right,0,45.6,19.0,2601080,73,4336,67.0,12.6,54.4,0,54.4,81.0,18,1064,shot,10.6,65.0,0.0,65.0,10.6,0,0.0
189,mushuc-runa,imbabura,imbabura,3,Óscar Pepinos,miss,regular,30.4,61.4,0,left-foot,left,0,61.5,19.4,2601035,67,4004,61.4,30.4,38.5,0,38.5,80.6,24,1396,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
190,mushuc-runa,imbabura,imbabura,3,Leandro Pantoja,miss,free-kick,26.6,59.6,0,right-foot,close-high-right,0,41.5,56.9,2601025,66,3921,59.6,26.6,58.5,0,58.5,43.1,25,1479,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
191,mushuc-runa,imbabura,imbabura,3,Erick Mendoza,miss,assisted,37.5,38.9,0,right-foot,high,0,55.0,73.6,2600937,57,3368,38.9,37.5,45.0,0,45.0,26.4,34,2032,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
192,mushuc-runa,imbabura,imbabura,3,Leandro Pantoja,miss,assisted,11.9,46.1,0,head,close-right,0,41.0,18.1,2600936,55,3286,46.1,11.9,59.0,0,59.0,81.9,36,2114,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
193,mushuc-runa,imbabura,mushuc-runa,3,Joaquín Vergés,goal,assisted,13.9,47.6,0,right-foot,low-right,0,46.1,4.4,2600901,53,3142,47.6,13.9,53.9,0,53.9,95.6,38,2258,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
194,mushuc-runa,imbabura,mushuc-runa,3,Sergio Gonzalez,miss,assisted,23.0,33.9,0,right-foot,high-left,0,60.0,68.1,2600872,51,3024,33.9,23.0,40.0,0,40.0,31.9,40,2376,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
195,mushuc-runa,imbabura,imbabura,3,Jacson Pita Mina,miss,corner,10.3,42.4,0,head,high-left,0,59.3,41.7,2600539,33,1948,42.4,10.3,40.7,0,40.7,58.3,13,752,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
196,mushuc-runa,imbabura,imbabura,3,Federico Paz,block,regular,21.6,56.7,0,right-foot,low-centre,0,50.4,19.0,2600538,32,1898,56.7,21.6,49.6,0,49.6,81.0,14,802,shot,12.1,53.6,0.0,53.6,12.1,0,0.0
197,mushuc-runa,imbabura,imbabura,3,Leandro Pantoja,post,penalty,11.5,50.0,0,right-foot,right,0,44.8,5.1,2600511,31,1806,50.0,11.5,55.2,0,55.2,94.9,15,894,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
198,mushuc-runa,imbabura,mushuc-runa,3,Dennis Quintero,miss,corner,5.7,48.8,0,head,right,0,39.5,18.1,2600476,27,1580,48.8,5.7,60.5,0,60.5,81.9,19,1120,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
199,mushuc-runa,imbabura,imbabura,3,Leonar Espinoza,miss,assisted,22.5,77.8,0,left-foot,high,0,49.6,66.7,2600346,19,1124,77.8,22.5,50.4,0,50.4,33.3,27,1576,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
200,mushuc-runa,imbabura,mushuc-runa,3,Jonathan Dos Santos,goal,assisted,7.1,57.8,0,right-foot,low-left,0,53.9,6.3,2600337,18,1033,57.8,7.1,46.1,0,46.1,93.7,28,1667,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
201,mushuc-runa,imbabura,mushuc-runa,3,Jonathan Dos Santos,goal,penalty,11.5,50.0,0,right-foot,low-left,0,54.0,13.9,2600275,13,775,50.0,11.5,46.0,0,46.0,86.1,33,1925,shot,0.0,0.0,0.0,0.0,0.0,penalty,0.0
202,mushuc-runa,imbabura,mushuc-runa,3,Joaquín Vergés,save,assisted,11.7,64.3,0,right-foot,low-centre,0,50.3,8.9,2600259,10,570,64.3,11.7,49.7,0,49.7,91.1,36,2130,shot,1.9,53.6,0.0,53.6,1.9,0,0.0
203,mushuc-runa,imbabura,mushuc-runa,3,Jonathan Dos Santos,miss,free-kick,25.3,55.1,0,right-foot,high-left,0,56.1,68.1,2600238,9,526,55.1,25.3,43.9,0,43.9,31.9,37,2174,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
204,mushuc-runa,imbabura,mushuc-runa,3,Joaquín Vergés,miss,assisted,21.1,70.6,0,right-foot,left,0,62.2,16.7,2600205,7,408,70.6,21.1,37.8,0,37.8,83.3,39,2292,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
205,mushuc-runa,imbabura,mushuc-runa,3,Mauricio Alonso,save,fast-break,13.1,56.9,0,right-foot,low-centre,0,48.7,15.2,2600183,6,343,56.9,13.1,51.3,0,51.3,84.8,40,2357,shot,6.7,55.1,0.0,55.1,6.7,0,0.0
206,mushuc-runa,imbabura,mushuc-runa,3,Steven Tapiero,block,regular,21.8,67.3,0,right-foot,low-centre,0,50.3,19.0,2600171,5,271,67.3,21.8,49.7,0,49.7,81.0,41,2429,shot,13.6,60.7,0.0,60.7,13.6,0,0.0
207,nacional,emelec,nacional,3,Andres Mena,miss,set-piece,24.8,54.6,0,left-foot,close-left,0,59.0,12.5,2609160,90,5695,54.6,24.8,41.0,0,41.0,87.5,1,605,shot,0.0,0.0,0.0,0.0,0.0,0,5.0
208,nacional,emelec,nacional,3,Teddye Lara,miss,corner,33.1,53.4,0,right-foot,right,0,36.3,27.8,2609162,88,5220,53.4,33.1,63.7,0,63.7,72.2,3,180,shot,8.9,57.4,0.0,57.4,8.9,0,0.0
209,nacional,emelec,nacional,3,Gustavo Asprilla,save,assisted,22.8,46.6,0,right-foot,low-right,0,46.3,19.6,2609144,87,5187,46.6,22.8,53.7,0,53.7,80.4,4,213,shot,1.5,49.6,0.0,49.6,1.5,0,0.0
210,nacional,emelec,nacional,3,Andres Mena,save,free-kick,25.9,77.3,0,left-foot,low-left,0,52.1,13.9,2609139,86,5100,77.3,25.9,47.9,0,47.9,86.1,5,300,shot,1.5,52.5,0.0,52.5,1.5,0,0.0
211,nacional,emelec,nacional,3,Jordy Burbano,save,set-piece,11.1,39.7,0,head,low-centre,0,50.3,17.1,2609133,82,4895,39.7,11.1,49.7,0,49.7,82.9,9,505,shot,2.0,46.9,0.0,46.9,2.0,0,0.0
212,nacional,emelec,nacional,3,Gustavo Asprilla,miss,assisted,5.7,58.1,0,head,close-right,0,41.7,22.2,2609127,73,4328,58.1,5.7,58.3,0,58.3,77.8,18,1072,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
213,nacional,emelec,nacional,3,Andres Mena,save,assisted,12.1,64.8,0,right-foot,low-right,0,47.3,6.3,2609124,72,4280,64.8,12.1,52.7,0,52.7,93.7,19,1120,shot,1.2,54.3,0.0,54.3,1.2,0,0.0
214,nacional,emelec,nacional,3,Gustavo Asprilla,block,assisted,19.7,58.7,0,right-foot,low-centre,0,51.0,19.0,2609114,66,3945,58.7,19.7,49.0,0,49.0,81.0,25,1455,shot,10.9,54.3,0.0,54.3,10.9,0,0.0
215,nacional,emelec,emelec,3,Luis Fernando León,goal,penalty,11.5,50.0,0,right-foot,low-left,0,53.3,7.0,2609101,61,3630,50.0,11.5,46.7,0,46.7,93.0,30,1770,shot,0.0,0.0,0.0,0.0,0.0,penalty,0.0
216,nacional,emelec,emelec,3,Washington Corozo,miss,assisted,11.9,62.0,0,right-foot,high-right,0,40.3,59.7,2609082,52,3061,62.0,11.9,59.7,0,59.7,40.3,39,2339,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
